user_id,registration_date,activity_date,feature_used,session_duration_minutes,device_os
MM_1311,2024-10-24,2024-11-30 00:00:00,Symptom Logger,14.2,iOS
MM_1311,2024-10-24,2024-11-03 00:00:00,Period Tracker,5.3,iOS
MM_1311,2024-10-24,2024-11-02 00:00:00,Period Tracker,8.3,Android
MM_1311,2024-10-24,2024-11-17 00:00:00,Community Forum,2.0,iOS
MM_1312,2024-09-21,2024-11-20 00:00:00,Community Forum,13.2,Android
MM_1312,2024-09-21,2024-09-30 00:00:00,Health Articles,1.2,Android
MM_1313,2024-10-01,2024-10-30 00:00:00,Symptom Logger,14.5,Android
MM_1313,2024-10-01,2024-10-03 00:00:00,Period Tracker,10.3,Android
MM_1313,2024-10-01,2024-11-12 00:00:00,Period Tracker,4.7,iOS
MM_1313,2024-10-01,2024-11-27 00:00:00,Period Tracker,11.5,iOS
MM_1313,2024-10-01,2024-11-03 00:00:00,Symptom Logger,2.3,Android
MM_1313,2024-10-01,2024-11-08 00:00:00,Symptom Logger,9.5,iOS
MM_1313,2024-10-01,2024-10-29 00:00:00,Period Tracker,10.6,iOS
MM_1313,2024-10-01,2024-10-11 00:00:00,Period Tracker,7.3,iOS
MM_1313,2024-10-01,2024-10-23 00:00:00,Period Tracker,7.0,iOS
MM_1313,2024-10-01,2024-11-20 00:00:00,Symptom Logger,11.3,iOS
MM_1313,2024-10-01,2024-10-28 00:00:00,Period Tracker,8.5,Android
MM_1313,2024-10-01,2024-11-23 00:00:00,Period Tracker,3.1,Android
MM_1313,2024-10-01,2024-10-13 00:00:00,Period Tracker,9.2,Android
MM_1313,2024-10-01,2024-11-18 00:00:00,Period Tracker,8.6,iOS
MM_1314,2024-08-23,2024-08-28 00:00:00,Period Tracker,1.3,Android
MM_1315,2024-08-19,2024-09-29 00:00:00,Period Tracker,4.2,iOS
MM_1316,2024-10-14,2024-10-17 00:00:00,Period Tracker,7.7,Android
MM_1317,2024-09-06,2024-10-26 00:00:00,Community Forum,6.0,iOS
MM_1317,2024-09-06,2024-09-21 00:00:00,Period Tracker,5.0,Android
MM_1317,2024-09-06,2024-09-30 00:00:00,Period Tracker,5.4,iOS
MM_1317,2024-09-06,2024-10-09 00:00:00,Community Forum,6.9,Android
MM_1317,2024-09-06,2024-10-11 00:00:00,Period Tracker,4.5,iOS
MM_1317,2024-09-06,2024-10-28 00:00:00,Period Tracker,7.2,iOS
MM_1317,2024-09-06,2024-11-04 00:00:00,Period Tracker,8.8,Android
MM_1318,2024-10-04,2024-11-29 00:00:00,Period Tracker,2.1,iOS
MM_1318,2024-10-04,2024-10-24 00:00:00,Symptom Logger,5.5,Android
MM_1318,2024-10-04,2024-11-02 00:00:00,Period Tracker,10.8,Android
MM_1319,2024-08-06,2024-09-05 00:00:00,Period Tracker,10.0,Android
MM_1319,2024-08-06,2024-09-09 00:00:00,Period Tracker,12.4,Android
MM_1319,2024-08-06,2024-08-13 00:00:00,Period Tracker,9.3,iOS
MM_1319,2024-08-06,2024-09-08 00:00:00,Symptom Logger,13.7,iOS
MM_1319,2024-08-06,2024-08-22 00:00:00,Period Tracker,1.8,Android
MM_1319,2024-08-06,2024-08-25 00:00:00,Health Articles,4.2,iOS
MM_1319,2024-08-06,2024-10-03 00:00:00,Symptom Logger,14.9,iOS
MM_1320,2024-10-07,2024-12-06 00:00:00,Community Forum,3.3,iOS
MM_1320,2024-10-07,2024-12-02 00:00:00,Symptom Logger,2.3,Android
MM_1320,2024-10-07,2024-10-27 00:00:00,Period Tracker,9.8,iOS
MM_1321,2024-08-28,2024-10-26 00:00:00,Period Tracker,10.6,Android
MM_1321,2024-08-28,2024-09-10 00:00:00,Period Tracker,1.8,iOS
MM_1321,2024-08-28,2024-09-22 00:00:00,Period Tracker,6.7,Android
MM_1321,2024-08-28,2024-10-06 00:00:00,Symptom Logger,11.0,iOS
MM_1321,2024-08-28,2024-08-28 00:00:00,Community Forum,1.0,iOS
MM_1321,2024-08-28,2024-09-11 00:00:00,Health Articles,11.3,iOS
MM_1321,2024-08-28,2024-10-05 00:00:00,Symptom Logger,5.4,Android
MM_1321,2024-08-28,2024-09-09 00:00:00,Period Tracker,12.1,Android
MM_1321,2024-08-28,2024-10-10 00:00:00,Symptom Logger,2.7,Android
MM_1321,2024-08-28,2024-10-15 00:00:00,Symptom Logger,11.0,iOS
MM_1321,2024-08-28,2024-09-30 00:00:00,Community Forum,7.2,Android
MM_1322,2024-08-10,2024-08-20 00:00:00,Symptom Logger,3.4,iOS
MM_1322,2024-08-10,2024-08-27 00:00:00,Period Tracker,1.8,Android
MM_1322,2024-08-10,2024-08-13 00:00:00,Health Articles,4.3,Android
MM_1322,2024-08-10,2024-08-14 00:00:00,Health Articles,5.9,Android
MM_1322,2024-08-10,2024-09-17 00:00:00,Period Tracker,13.1,Android
MM_1322,2024-08-10,2024-09-27 00:00:00,Health Articles,3.6,iOS
MM_1322,2024-08-10,2024-09-10 00:00:00,Period Tracker,6.4,Android
MM_1322,2024-08-10,2024-08-12 00:00:00,Symptom Logger,8.7,Android
MM_1322,2024-08-10,2024-09-26 00:00:00,Period Tracker,3.6,Android
MM_1322,2024-08-10,2024-09-12 00:00:00,Period Tracker,3.5,iOS
MM_1322,2024-08-10,2024-09-05 00:00:00,Period Tracker,4.0,Android
MM_1322,2024-08-10,2024-08-22 00:00:00,Community Forum,6.0,Android
MM_1323,2024-10-28,2024-11-08 00:00:00,Community Forum,1.4,iOS
MM_1323,2024-10-28,2024-12-08 00:00:00,Period Tracker,9.9,iOS
MM_1323,2024-10-28,2024-10-30 00:00:00,Period Tracker,8.8,iOS
MM_1323,2024-10-28,2024-11-13 00:00:00,Period Tracker,9.5,iOS
MM_1323,2024-10-28,2024-11-04 00:00:00,Community Forum,4.4,Android
MM_1323,2024-10-28,2024-12-22 00:00:00,Period Tracker,,Android
MM_1323,2024-10-28,2024-11-17 00:00:00,Community Forum,12.9,iOS
MM_1323,2024-10-28,2024-10-30 00:00:00,Period Tracker,5.0,iOS
MM_1323,2024-10-28,2024-11-17 00:00:00,Symptom Logger,3.6,Android
MM_1323,2024-10-28,2024-11-11 00:00:00,Symptom Logger,12.8,Android
MM_1323,2024-10-28,2024-12-08 00:00:00,Symptom Logger,13.3,iOS
MM_1323,2024-10-28,2024-11-30 00:00:00,Period Tracker,8.1,Android
MM_1323,2024-10-28,2024-12-21 00:00:00,Community Forum,,Android
MM_1323,2024-10-28,2024-11-15 00:00:00,Period Tracker,2.6,Android
MM_1323,2024-10-28,2024-12-10 00:00:00,Health Articles,14.4,Android
MM_1323,2024-10-28,2024-12-03 00:00:00,Health Articles,14.4,Android
MM_1323,2024-10-28,2024-11-27 00:00:00,Symptom Logger,3.5,iOS
MM_1323,2024-10-28,2024-11-13 00:00:00,Period Tracker,2.9,Android
MM_1324,2024-09-27,2024-10-19 00:00:00,Period Tracker,7.5,Android
MM_1324,2024-09-27,2024-10-08 00:00:00,Period Tracker,14.7,Android
MM_1324,2024-09-27,2024-10-16 00:00:00,Period Tracker,5.3,Android
MM_1324,2024-09-27,2024-10-10 00:00:00,Period Tracker,1.6,Android
MM_1324,2024-09-27,2024-10-18 00:00:00,Symptom Logger,7.5,iOS
MM_1324,2024-09-27,2024-11-08 00:00:00,Symptom Logger,7.8,iOS
MM_1324,2024-09-27,2024-11-11 00:00:00,Period Tracker,8.9,iOS
MM_1324,2024-09-27,2024-10-31 00:00:00,Health Articles,4.7,iOS
MM_1324,2024-09-27,2024-11-02 00:00:00,Community Forum,7.2,Android
MM_1324,2024-09-27,2024-11-21 00:00:00,Period Tracker,9.0,iOS
MM_1324,2024-09-27,2024-10-15 00:00:00,Period Tracker,11.1,iOS
MM_1324,2024-09-27,2024-10-30 00:00:00,Period Tracker,10.0,iOS
MM_1325,2024-09-18,2024-11-07 00:00:00,Period Tracker,13.4,iOS
MM_1325,2024-09-18,2024-10-31 00:00:00,Symptom Logger,9.8,iOS
MM_1325,2024-09-18,2024-09-22 00:00:00,Period Tracker,14.0,iOS
MM_1325,2024-09-18,2024-10-08 00:00:00,Community Forum,14.8,Android
MM_1325,2024-09-18,2024-10-10 00:00:00,Community Forum,1.5,iOS
MM_1326,2024-08-17,2024-10-07 00:00:00,Community Forum,9.4,iOS
MM_1326,2024-08-17,2024-09-07 00:00:00,Community Forum,7.1,Android
MM_1326,2024-08-17,2024-09-12 00:00:00,Period Tracker,8.1,iOS
MM_1326,2024-08-17,2024-09-03 00:00:00,Period Tracker,1.9,iOS
MM_1326,2024-08-17,2024-10-04 00:00:00,Period Tracker,6.7,Android
MM_1326,2024-08-17,2024-09-23 00:00:00,Period Tracker,4.3,Android
MM_1326,2024-08-17,2024-09-23 00:00:00,Community Forum,10.4,iOS
MM_1326,2024-08-17,2024-08-22 00:00:00,Period Tracker,13.7,Android
MM_1326,2024-08-17,2024-09-25 00:00:00,Community Forum,3.9,Android
MM_1326,2024-08-17,2024-08-22 00:00:00,Period Tracker,10.6,Android
MM_1326,2024-08-17,2024-10-15 00:00:00,Symptom Logger,7.1,iOS
MM_1327,2024-08-26,2024-09-16 00:00:00,Symptom Logger,8.3,iOS
MM_1327,2024-08-26,2024-09-21 00:00:00,Symptom Logger,3.0,iOS
MM_1327,2024-08-26,2024-10-05 00:00:00,Health Articles,4.8,Android
MM_1328,2024-08-19,2024-09-11 00:00:00,Symptom Logger,4.1,Android
MM_1328,2024-08-19,2024-10-02 00:00:00,Community Forum,13.6,iOS
MM_1328,2024-08-19,2024-10-15 00:00:00,Period Tracker,10.2,Android
MM_1328,2024-08-19,2024-09-25 00:00:00,Symptom Logger,14.4,Android
MM_1328,2024-08-19,2024-09-22 00:00:00,Symptom Logger,9.1,iOS
MM_1328,2024-08-19,2024-10-14 00:00:00,Period Tracker,3.7,Android
MM_1328,2024-08-19,2024-09-02 00:00:00,Community Forum,5.1,Android
MM_1328,2024-08-19,2024-09-19 00:00:00,Symptom Logger,8.0,iOS
MM_1328,2024-08-19,2024-10-06 00:00:00,Period Tracker,13.3,Android
MM_1328,2024-08-19,2024-09-03 00:00:00,Period Tracker,10.3,Android
MM_1328,2024-08-19,2024-09-11 00:00:00,Period Tracker,10.5,Android
MM_1328,2024-08-19,2024-08-31 00:00:00,Period Tracker,8.0,iOS
MM_1328,2024-08-19,2024-08-22 00:00:00,Period Tracker,2.9,iOS
MM_1328,2024-08-19,2024-09-08 00:00:00,Community Forum,6.7,iOS
MM_1328,2024-08-19,2024-08-24 00:00:00,Health Articles,14.7,Android
MM_1328,2024-08-19,2024-09-20 00:00:00,Period Tracker,13.1,iOS
MM_1328,2024-08-19,2024-09-22 00:00:00,Health Articles,8.8,iOS
MM_1329,2024-10-27,2024-12-15 00:00:00,Community Forum,14.8,iOS
MM_1329,2024-10-27,2024-11-14 00:00:00,Symptom Logger,,iOS
MM_1329,2024-10-27,2024-11-15 00:00:00,Community Forum,12.0,Android
MM_1329,2024-10-27,2024-11-20 00:00:00,Period Tracker,1.4,iOS
MM_1329,2024-10-27,2024-11-24 00:00:00,Period Tracker,9.3,iOS
MM_1329,2024-10-27,2024-12-07 00:00:00,Period Tracker,14.0,Android
MM_1329,2024-10-27,2024-12-18 00:00:00,Health Articles,13.4,iOS
MM_1329,2024-10-27,2024-11-29 00:00:00,Period Tracker,11.5,Android
MM_1329,2024-10-27,2024-11-04 00:00:00,Period Tracker,4.5,iOS
MM_1329,2024-10-27,2024-12-03 00:00:00,Health Articles,13.4,iOS
MM_1329,2024-10-27,2024-11-25 00:00:00,Period Tracker,1.3,Android
MM_1329,2024-10-27,2024-11-30 00:00:00,Period Tracker,7.6,Android
MM_1329,2024-10-27,2024-11-29 00:00:00,Period Tracker,7.4,Android
MM_1329,2024-10-27,2024-11-13 00:00:00,Community Forum,8.6,Android
MM_1329,2024-10-27,2024-10-29 00:00:00,Period Tracker,6.9,Android
MM_1329,2024-10-27,2024-11-11 00:00:00,Health Articles,2.3,iOS
MM_1330,2024-10-27,2024-11-02 00:00:00,Period Tracker,7.4,Android
MM_1330,2024-10-27,2024-11-30 00:00:00,Period Tracker,1.2,Android
MM_1330,2024-10-27,2024-12-01 00:00:00,Community Forum,13.7,Android
MM_1330,2024-10-27,2024-12-15 00:00:00,Period Tracker,,Android
MM_1330,2024-10-27,2024-11-24 00:00:00,Community Forum,5.3,Android
MM_1330,2024-10-27,2024-11-10 00:00:00,Period Tracker,14.2,iOS
MM_1330,2024-10-27,2024-11-18 00:00:00,Symptom Logger,10.3,iOS
MM_1330,2024-10-27,2024-12-11 00:00:00,Community Forum,7.1,iOS
MM_1330,2024-10-27,2024-11-28 00:00:00,Period Tracker,4.3,Android
MM_1330,2024-10-27,2024-11-01 00:00:00,Symptom Logger,4.4,Android
MM_1330,2024-10-27,2024-12-10 00:00:00,Symptom Logger,10.5,Android
MM_1331,2024-10-25,2024-11-21 00:00:00,Period Tracker,3.9,Android
MM_1331,2024-10-25,2024-12-04 00:00:00,Symptom Logger,6.7,iOS
MM_1331,2024-10-25,2024-11-05 00:00:00,Period Tracker,3.6,Android
MM_1331,2024-10-25,2024-11-11 00:00:00,Symptom Logger,3.3,iOS
MM_1331,2024-10-25,2024-12-14 00:00:00,Symptom Logger,4.5,Android
MM_1331,2024-10-25,2024-11-07 00:00:00,Period Tracker,8.7,iOS
MM_1331,2024-10-25,2024-10-28 00:00:00,Symptom Logger,10.6,iOS
MM_1331,2024-10-25,2024-12-24 00:00:00,Health Articles,5.0,iOS
MM_1331,2024-10-25,2024-11-11 00:00:00,Period Tracker,11.1,iOS
MM_1331,2024-10-25,2024-11-07 00:00:00,Period Tracker,9.1,Android
MM_1331,2024-10-25,2024-11-09 00:00:00,Health Articles,2.2,Android
MM_1331,2024-10-25,2024-11-17 00:00:00,Community Forum,11.0,Android
MM_1332,2024-09-17,2024-10-30 00:00:00,Health Articles,12.2,Android
MM_1332,2024-09-17,2024-10-15 00:00:00,Period Tracker,3.8,iOS
MM_1333,2024-09-23,2024-10-27 00:00:00,Period Tracker,14.7,iOS
MM_1333,2024-09-23,2024-11-08 00:00:00,Health Articles,8.0,Android
MM_1333,2024-09-23,2024-11-09 00:00:00,Community Forum,6.0,Android
MM_1334,2024-08-04,2024-09-14 00:00:00,Community Forum,3.5,Android
MM_1334,2024-08-04,2024-08-18 00:00:00,Period Tracker,4.5,iOS
MM_1334,2024-08-04,2024-09-29 00:00:00,Health Articles,7.1,Android
MM_1334,2024-08-04,2024-09-08 00:00:00,Community Forum,3.7,Android
MM_1334,2024-08-04,2024-08-12 00:00:00,Period Tracker,6.1,iOS
MM_1334,2024-08-04,2024-08-14 00:00:00,Period Tracker,8.7,Android
MM_1334,2024-08-04,2024-08-18 00:00:00,Period Tracker,6.5,Android
MM_1334,2024-08-04,2024-09-05 00:00:00,Symptom Logger,2.4,Android
MM_1334,2024-08-04,2024-09-10 00:00:00,Community Forum,7.4,Android
MM_1334,2024-08-04,2024-08-18 00:00:00,Period Tracker,2.1,iOS
MM_1334,2024-08-04,2024-09-25 00:00:00,Community Forum,5.8,iOS
MM_1334,2024-08-04,2024-08-17 00:00:00,Community Forum,3.5,iOS
MM_1334,2024-08-04,2024-08-15 00:00:00,Period Tracker,14.7,Android
MM_1334,2024-08-04,2024-08-24 00:00:00,Symptom Logger,5.3,Android
MM_1334,2024-08-04,2024-09-06 00:00:00,Symptom Logger,12.8,iOS
MM_1335,2024-08-17,2024-10-10 00:00:00,Symptom Logger,10.5,Android
MM_1335,2024-08-17,2024-08-18 00:00:00,Health Articles,11.0,iOS
MM_1335,2024-08-17,2024-09-30 00:00:00,Period Tracker,7.5,Android
MM_1335,2024-08-17,2024-08-29 00:00:00,Symptom Logger,1.7,iOS
MM_1335,2024-08-17,2024-08-23 00:00:00,Period Tracker,2.7,iOS
MM_1335,2024-08-17,2024-09-17 00:00:00,Period Tracker,5.0,iOS
MM_1335,2024-08-17,2024-08-27 00:00:00,Period Tracker,1.3,iOS
MM_1335,2024-08-17,2024-09-14 00:00:00,Symptom Logger,3.5,Android
MM_1335,2024-08-17,2024-09-10 00:00:00,Period Tracker,1.2,Android
MM_1335,2024-08-17,2024-10-16 00:00:00,Period Tracker,1.1,iOS
MM_1336,2024-08-06,2024-08-30 00:00:00,Period Tracker,9.5,Android
MM_1336,2024-08-06,2024-09-18 00:00:00,Period Tracker,1.6,Android
MM_1336,2024-08-06,2024-09-04 00:00:00,Period Tracker,9.7,Android
MM_1336,2024-08-06,2024-09-14 00:00:00,Period Tracker,10.7,iOS
MM_1336,2024-08-06,2024-09-07 00:00:00,Community Forum,12.6,Android
MM_1336,2024-08-06,2024-08-17 00:00:00,Period Tracker,7.5,Android
MM_1336,2024-08-06,2024-09-27 00:00:00,Period Tracker,10.8,iOS
MM_1337,2024-08-01,2024-08-11 00:00:00,Health Articles,3.6,iOS
MM_1337,2024-08-01,2024-08-06 00:00:00,Period Tracker,,Android
MM_1337,2024-08-01,2024-08-12 00:00:00,Symptom Logger,12.3,Android
MM_1337,2024-08-01,2024-09-13 00:00:00,Period Tracker,13.5,iOS
MM_1337,2024-08-01,2024-09-21 00:00:00,Symptom Logger,13.6,iOS
MM_1337,2024-08-01,2024-08-02 00:00:00,Symptom Logger,14.9,iOS
MM_1337,2024-08-01,2024-08-21 00:00:00,Symptom Logger,12.5,iOS
MM_1337,2024-08-01,2024-08-30 00:00:00,Period Tracker,12.9,Android
MM_1337,2024-08-01,2024-08-04 00:00:00,Symptom Logger,14.0,iOS
MM_1337,2024-08-01,2024-09-14 00:00:00,Period Tracker,4.7,Android
MM_1337,2024-08-01,2024-08-19 00:00:00,Period Tracker,6.0,iOS
MM_1337,2024-08-01,2024-08-14 00:00:00,Symptom Logger,3.1,Android
MM_1337,2024-08-01,2024-08-29 00:00:00,Symptom Logger,5.5,iOS
MM_1337,2024-08-01,2024-09-22 00:00:00,Symptom Logger,13.6,Android
MM_1337,2024-08-01,2024-08-06 00:00:00,Period Tracker,3.1,iOS
MM_1337,2024-08-01,2024-08-22 00:00:00,Period Tracker,14.7,iOS
MM_1337,2024-08-01,2024-09-10 00:00:00,Health Articles,5.2,iOS
MM_1338,2024-10-16,2024-10-16 00:00:00,Period Tracker,8.6,iOS
MM_1338,2024-10-16,2024-10-24 00:00:00,Period Tracker,12.4,iOS
MM_1339,2024-09-21,2024-10-09 00:00:00,Community Forum,2.4,iOS
MM_1339,2024-09-21,2024-10-02 00:00:00,Period Tracker,9.3,iOS
MM_1339,2024-09-21,2024-10-17 00:00:00,Community Forum,3.6,iOS
MM_1340,2024-08-21,2024-09-20 00:00:00,Symptom Logger,3.3,iOS
MM_1340,2024-08-21,2024-10-10 00:00:00,Period Tracker,5.6,iOS
MM_1340,2024-08-21,2024-10-13 00:00:00,Community Forum,2.5,iOS
MM_1340,2024-08-21,2024-09-16 00:00:00,Health Articles,14.0,Android
MM_1340,2024-08-21,2024-09-05 00:00:00,Community Forum,13.7,Android
MM_1340,2024-08-21,2024-10-01 00:00:00,Symptom Logger,5.7,iOS
MM_1340,2024-08-21,2024-08-31 00:00:00,Period Tracker,12.0,iOS
MM_1340,2024-08-21,2024-09-19 00:00:00,Period Tracker,7.2,Android
MM_1340,2024-08-21,2024-09-05 00:00:00,Period Tracker,13.0,iOS
MM_1340,2024-08-21,2024-10-08 00:00:00,Period Tracker,6.0,Android
MM_1340,2024-08-21,2024-09-10 00:00:00,Period Tracker,1.7,Android
MM_1340,2024-08-21,2024-09-29 00:00:00,Community Forum,6.5,Android
MM_1340,2024-08-21,2024-08-21 00:00:00,Community Forum,1.6,iOS
MM_1340,2024-08-21,2024-08-28 00:00:00,Period Tracker,1.0,iOS
MM_1340,2024-08-21,2024-09-27 00:00:00,Symptom Logger,12.6,iOS
MM_1340,2024-08-21,2024-09-14 00:00:00,Period Tracker,4.1,iOS
MM_1341,2024-08-22,2024-09-25 00:00:00,Community Forum,9.4,Android
MM_1341,2024-08-22,2024-09-18 00:00:00,Health Articles,12.1,Android
MM_1341,2024-08-22,2024-09-22 00:00:00,Period Tracker,5.7,iOS
MM_1341,2024-08-22,2024-09-22 00:00:00,Period Tracker,2.1,Android
MM_1341,2024-08-22,2024-09-25 00:00:00,Health Articles,9.7,Android
MM_1341,2024-08-22,2024-09-20 00:00:00,Period Tracker,7.0,Android
MM_1342,2024-10-07,2024-10-08 00:00:00,Community Forum,3.9,Android
MM_1342,2024-10-07,2024-11-19 00:00:00,Period Tracker,14.1,iOS
MM_1343,2024-08-19,2024-08-26 00:00:00,Symptom Logger,3.5,iOS
MM_1344,2024-08-29,2024-10-20 00:00:00,Health Articles,10.6,iOS
MM_1344,2024-08-29,2024-10-09 00:00:00,Community Forum,13.5,iOS
MM_1344,2024-08-29,2024-10-07 00:00:00,Period Tracker,5.1,Android
MM_1344,2024-08-29,2024-10-13 00:00:00,Period Tracker,14.9,Android
MM_1344,2024-08-29,2024-10-05 00:00:00,Symptom Logger,11.3,Android
MM_1344,2024-08-29,2024-10-24 00:00:00,Period Tracker,13.3,Android
MM_1344,2024-08-29,2024-09-24 00:00:00,Symptom Logger,13.0,iOS
MM_1344,2024-08-29,2024-10-23 00:00:00,Community Forum,12.2,Android
MM_1344,2024-08-29,2024-09-25 00:00:00,Health Articles,8.1,iOS
MM_1344,2024-08-29,2024-09-09 00:00:00,Period Tracker,5.8,iOS
MM_1345,2024-08-17,2024-10-13 00:00:00,Period Tracker,13.6,Android
MM_1345,2024-08-17,2024-09-30 00:00:00,Period Tracker,12.8,Android
MM_1345,2024-08-17,2024-09-12 00:00:00,Period Tracker,6.3,Android
MM_1346,2024-10-22,2024-10-22 00:00:00,Period Tracker,1.3,iOS
MM_1346,2024-10-22,2024-12-02 00:00:00,Health Articles,14.8,Android
MM_1346,2024-10-22,2024-11-25 00:00:00,Period Tracker,5.7,iOS
MM_1346,2024-10-22,2024-11-24 00:00:00,Period Tracker,5.0,iOS
MM_1346,2024-10-22,2024-11-27 00:00:00,Period Tracker,9.5,iOS
MM_1346,2024-10-22,2024-10-31 00:00:00,Period Tracker,7.0,iOS
MM_1346,2024-10-22,2024-11-23 00:00:00,Period Tracker,13.2,iOS
MM_1346,2024-10-22,2024-11-22 00:00:00,Symptom Logger,14.2,Android
MM_1346,2024-10-22,2024-12-20 00:00:00,Community Forum,10.3,iOS
MM_1346,2024-10-22,2024-11-04 00:00:00,Period Tracker,1.7,Android
MM_1346,2024-10-22,2024-12-13 00:00:00,Period Tracker,,Android
MM_1346,2024-10-22,2024-10-31 00:00:00,Symptom Logger,12.0,Android
MM_1346,2024-10-22,2024-11-15 00:00:00,Period Tracker,12.1,Android
MM_1346,2024-10-22,2024-10-22 00:00:00,Period Tracker,11.8,iOS
MM_1347,2024-08-07,2024-09-07 00:00:00,Period Tracker,1.5,Android
MM_1347,2024-08-07,2024-09-19 00:00:00,Period Tracker,11.9,iOS
MM_1347,2024-08-07,2024-08-31 00:00:00,Period Tracker,8.7,iOS
MM_1348,2024-09-30,2024-11-12 00:00:00,Period Tracker,4.1,iOS
MM_1348,2024-09-30,2024-10-05 00:00:00,Period Tracker,5.3,iOS
MM_1348,2024-09-30,2024-10-14 00:00:00,Period Tracker,11.5,iOS
MM_1348,2024-09-30,2024-10-01 00:00:00,Period Tracker,1.3,iOS
MM_1348,2024-09-30,2024-10-08 00:00:00,Symptom Logger,5.1,iOS
MM_1348,2024-09-30,2024-10-26 00:00:00,Period Tracker,,Android
MM_1348,2024-09-30,2024-11-07 00:00:00,Period Tracker,6.5,iOS
MM_1348,2024-09-30,2024-11-29 00:00:00,Period Tracker,6.6,Android
MM_1349,2024-09-01,2024-10-14 00:00:00,Symptom Logger,7.5,iOS
MM_1349,2024-09-01,2024-10-01 00:00:00,Community Forum,11.5,iOS
MM_1349,2024-09-01,2024-09-12 00:00:00,Period Tracker,4.2,iOS
MM_1349,2024-09-01,2024-09-27 00:00:00,Period Tracker,8.8,Android
MM_1349,2024-09-01,2024-10-09 00:00:00,Period Tracker,1.7,Android
MM_1349,2024-09-01,2024-09-23 00:00:00,Symptom Logger,13.0,Android
MM_1350,2024-09-29,2024-10-19 00:00:00,Period Tracker,14.3,Android
MM_1350,2024-09-29,2024-11-20 00:00:00,Symptom Logger,7.0,iOS
MM_1350,2024-09-29,2024-11-20 00:00:00,Period Tracker,9.3,Android
MM_1350,2024-09-29,2024-11-05 00:00:00,Period Tracker,3.6,iOS
MM_1350,2024-09-29,2024-10-27 00:00:00,Symptom Logger,4.2,iOS
MM_1350,2024-09-29,2024-11-20 00:00:00,Period Tracker,6.7,Android
MM_1350,2024-09-29,2024-11-17 00:00:00,Period Tracker,14.9,iOS
MM_1350,2024-09-29,2024-11-21 00:00:00,Community Forum,13.2,iOS
MM_1350,2024-09-29,2024-10-17 00:00:00,Health Articles,6.1,Android
MM_1351,2024-10-23,2024-11-15 00:00:00,Symptom Logger,10.9,iOS
MM_1352,2024-10-07,2024-11-02 00:00:00,Period Tracker,14.4,Android
MM_1352,2024-10-07,2024-11-25 00:00:00,Period Tracker,14.1,iOS
MM_1352,2024-10-07,2024-11-04 00:00:00,Period Tracker,2.9,Android
MM_1352,2024-10-07,2024-12-05 00:00:00,Period Tracker,11.6,Android
MM_1352,2024-10-07,2024-10-09 00:00:00,Symptom Logger,7.8,Android
MM_1352,2024-10-07,2024-10-19 00:00:00,Period Tracker,3.7,Android
MM_1352,2024-10-07,2024-10-07 00:00:00,Symptom Logger,2.9,Android
MM_1352,2024-10-07,2024-10-07 00:00:00,Symptom Logger,6.0,Android
MM_1352,2024-10-07,2024-11-21 00:00:00,Community Forum,7.3,iOS
MM_1352,2024-10-07,2024-11-07 00:00:00,Symptom Logger,7.6,Android
MM_1352,2024-10-07,2024-10-26 00:00:00,Period Tracker,11.4,Android
MM_1352,2024-10-07,2024-11-10 00:00:00,Community Forum,2.3,iOS
MM_1352,2024-10-07,2024-10-24 00:00:00,Symptom Logger,7.4,iOS
MM_1353,2024-09-28,2024-10-08 00:00:00,Period Tracker,4.2,Android
MM_1354,2024-08-16,2024-10-15 00:00:00,Period Tracker,6.2,Android
MM_1354,2024-08-16,2024-08-22 00:00:00,Period Tracker,10.8,Android
MM_1354,2024-08-16,2024-08-18 00:00:00,Period Tracker,9.0,Android
MM_1354,2024-08-16,2024-09-30 00:00:00,Community Forum,1.0,iOS
MM_1354,2024-08-16,2024-09-06 00:00:00,Period Tracker,11.5,Android
MM_1354,2024-08-16,2024-08-29 00:00:00,Symptom Logger,3.9,Android
MM_1354,2024-08-16,2024-09-22 00:00:00,Symptom Logger,6.9,iOS
MM_1354,2024-08-16,2024-08-27 00:00:00,Period Tracker,1.2,Android
MM_1355,2024-09-10,2024-10-26 00:00:00,Period Tracker,11.5,iOS
MM_1356,2024-10-26,2024-10-29 00:00:00,Health Articles,14.3,iOS
MM_1356,2024-10-26,2024-11-14 00:00:00,Period Tracker,6.4,Android
MM_1356,2024-10-26,2024-12-18 00:00:00,Community Forum,13.1,iOS
MM_1356,2024-10-26,2024-12-05 00:00:00,Period Tracker,3.5,Android
MM_1356,2024-10-26,2024-11-03 00:00:00,Period Tracker,11.9,iOS
MM_1356,2024-10-26,2024-11-16 00:00:00,Symptom Logger,10.6,Android
MM_1356,2024-10-26,2024-11-26 00:00:00,Health Articles,3.7,Android
MM_1356,2024-10-26,2024-12-08 00:00:00,Symptom Logger,14.4,Android
MM_1356,2024-10-26,2024-12-10 00:00:00,Period Tracker,7.9,Android
MM_1356,2024-10-26,2024-12-24 00:00:00,Period Tracker,2.1,iOS
MM_1356,2024-10-26,2024-11-18 00:00:00,Symptom Logger,14.8,Android
MM_1356,2024-10-26,2024-12-05 00:00:00,Period Tracker,3.8,iOS
MM_1356,2024-10-26,2024-11-21 00:00:00,Symptom Logger,8.3,Android
